Year,Gender,State,Name,Count
1981,F,MT,Jennifer,197
1936,M,AR,James,1292
1989,M,CT,Michael,1136
2012,M,WA,Mason,413
2012,M,WV,Mason,157
1959,F,KY,Mary,1131
2012,M,WY,Liam,41
2008,F,NV,Emily,169
2008,F,NY,Isabella,1282
1959,F,LA,Mary,1128
1946,F,DC,Mary,559
2008,F,NJ,Isabella,637
2008,F,NM,Isabella,113
1999,F,DC,Kayla,85
1959,F,KS,Mary,537
1946,F,DE,Barbara,140
1999,F,DE,Emily,79
2008,F,NH,Emma,110
2008,F,NC,Emma,652
2008,F,NE,Ava,128
2008,F,ND,Ava,64
1989,M,AL,Christopher,922
2008,F,PA,Ava,909
1989,M,AK,Michael,159
1994,F,RI,Ashley,134
1946,F,CO,Mary,553
1946,F,CT,Patricia,779
1949,M,GA,James,2810
1949,M,FL,James,1644
2008,F,OR,Olivia,246
1946,F,CA,Linda,3778
2008,F,OK,Emma,289
1989,M,AZ,Michael,1038
2008,F,OH,Ava,866
1994,F,SC,Ashley,394
1981,F,KS,Jennifer,637
1981,F,KY,Amanda,1059
1989,M,AR,Christopher,500
1976,M,AK,Jason,146
1976,M,AL,Michael,1055
1949,M,TN,James,2847
1989,M,HI,Joshua,221
1989,M,ID,Joshua,183
1936,M,MI,Robert,2818
1976,M,AZ,Michael,767
1989,M,IA,Michael,555
1936,M,ME,Robert,484
1936,M,MD,John,788
1936,M,MA,Robert,2598
1976,M,AR,Jason,643
1923,M,FL,James,772
1919,F,AZ,Mary,290
1936,M,MT,Robert,284
1936,M,MS,James,1583
1949,M,UT,Robert,415
2012,M,RI,Mason,96
1919,F,AR,Mary,1101
1936,M,MO,Robert,1507
1936,M,MN,Robert,1214
1941,F,RI,Patricia,220
1959,F,DE,Mary,166
1936,M,NM,Joe,181
1919,F,AK,Mary,22
1959,F,DC,Mary,407
1919,F,AL,Mary,2223
1936,M,NJ,Robert,2031
1941,F,SD,Mary,216
2012,M,SD,Liam,72
1936,M,NH,Robert,275
2012,M,SC,William,402
1923,M,GA,James,2414
1949,M,TX,James,4140
1941,F,SC,Mary,1626
1936,M,NE,Robert,601
1936,M,ND,Robert,302
1936,M,NC,James,2853
1949,M,RI,Robert,567
1923,M,CO,Robert,575
1989,M,FL,Michael,3291
1941,F,UT,Linda,221
1923,M,CA,Robert,2258
1981,F,VT,Jessica,144
1989,M,GA,Christopher,1816
1941,F,VA,Mary,1500
1959,F,GA,Mary,1277
1981,F,WA,Jennifer,1085
1923,M,CT,John,1001
1981,F,WI,Jennifer,1410
1936,M,KY,James,1945
1936,M,KS,Robert,727
1923,M,DE,William,158
1923,M,DC,John,281
1919,F,CT,Mary,969
1941,F,TN,Mary,1926
2012,M,TN,William,580
1919,F,CO,Mary,472
1981,F,WY,Jennifer,158
1981,F,WV,Amanda,586
2012,M,TX,Jacob,1949
1936,M,LA,James,1034
1949,M,SC,James,2144
1959,F,FL,Mary,1195
1949,M,SD,David,342
1941,F,TX,Mary,3619
1919,F,CA,Mary,1204
1959,F,AR,Mary,502
2012,M,MI,Mason,657
2012,M,MN,Mason,363
1941,F,WY,Mary,109
1923,M,AK,John,27
1959,F,AL,Mary,1048
1941,F,WV,Mary,991
1959,F,AK,Mary,61
1923,M,AL,James,2456
2012,M,MO,Mason,439
1959,F,AZ,Mary,420
1981,F,TN,Amanda,1155
2012,M,MA,Benjamin,444
2012,M,MD,Mason,363
2012,M,ME,Mason,100
1936,M,HI,Richard,141
1923,M,AZ,John,159
1989,M,MI,Michael,2592
1936,M,ID,Robert,201
1989,M,MD,Michael,1340
1949,M,OR,David,776
1981,F,TX,Jennifer,4244
1936,M,IA,Robert,1183
1989,M,ME,Joshua,296
1923,M,AR,James,1395
2012,M,MT,Liam,67
1989,M,MA,Michael,2255
2012,M,MS,William,225
1949,M,PA,John,7027
1919,F,DE,Mary,181
1919,F,DC,Mary,274
2012,M,NJ,Michael,646
1941,F,VT,Patricia,133
2012,M,NM,Jacob,127
1989,M,KS,Joshua,512
2012,M,NC,William,709
1936,M,IN,Robert,1523
2012,M,NE,Liam,153
1976,M,DC,Michael,369
2012,M,ND,Liam,60
1936,M,IL,Robert,3720
1976,M,DE,Michael,222
2012,M,NH,Mason,100
1981,F,UT,Jennifer,578
1941,F,WI,Mary,1313
1989,M,LA,Christopher,1024
1989,M,KY,Joshua,945
2012,M,NV,Alexander,186
1941,F,WA,Sharon,519
2012,M,NY,Michael,1388
1981,F,VA,Jennifer,1198
1959,F,CT,Susan,841
1949,M,ND,David,292
1949,M,NE,James,704
2012,M,OK,Elijah,219
1919,F,GA,Mary,2386
2008,F,WI,Ava,412
1959,F,CO,Mary,448
2012,M,OR,Liam,244
1949,M,NC,James,3380
1936,M,FL,James,880
1949,M,NM,Robert,405
1976,M,CA,Michael,6188
1981,F,RI,Jessica,239
2008,F,WA,Olivia,430
1949,M,NH,Robert,348
2012,M,OH,Mason,851
1949,M,NJ,Robert,3280
1949,M,MS,James,1998
1949,M,MT,Robert,338
1959,F,CA,Mary,3192
1949,M,MO,James,2158
2012,M,PA,Mason,868
1936,M,GA,James,2185
1919,F,FL,Mary,620
2008,F,VT,Emma,50
1976,M,CO,Michael,755
1976,M,CT,Michael,948
1981,F,SD,Jennifer,202
1981,F,SC,Jennifer,744
1949,M,OH,James,4923
1989,M,IL,Michael,3580
1989,M,IN,Joshua,1200
1949,M,OK,James,1075
1949,M,NV,Robert,88
2008,F,WY,Madison,35
2008,F,WV,Emma,167
1949,M,NY,Robert,8843
1973,M,OR,Jason,716
1975,F,VA,Jennifer,1292
1939,F,CA,Mary,1699
1982,F,HI,Jennifer,215
1973,M,OH,Michael,3898
1950,F,OR,Linda,844
1941,M,VT,Robert,200
1973,M,OK,Michael,857
1950,F,OK,Linda,1381
2003,M,DC,Michael,100
1973,M,PA,Michael,4068
2003,M,DE,Michael,98
1950,F,OH,Linda,4476
1980,M,AZ,Michael,944
1941,M,WI,Robert,1646
1998,M,TX,Jose,2929
1939,F,CO,Mary,476
1975,F,UT,Jennifer,531
1941,M,WA,James,696
1939,F,CT,Barbara,530
1975,F,TX,Jennifer,3320
1980,M,CO,Michael,905
1941,M,UT,Robert,253
2005,F,IN,Emma,576
2005,F,IL,Emily,1004
1980,M,CT,Michael,1036
1998,M,VA,Jacob,913
1982,F,GA,Jennifer,1345
2005,F,ID,Emma,133
1975,F,TN,Jennifer,1081
1980,M,CA,Michael,6903
2005,F,IA,Emma,317
1950,F,PA,Linda,5276
1941,M,VA,James,1895
1998,M,UT,Jacob,461
1973,M,MO,Michael,1483
1973,M,MN,Jason,1320
1939,F,AK,Mary,28
1973,M,MS,James,794
1939,F,AL,Mary,2073
1973,M,MT,Jason,228
1998,M,WI,Jacob,931
1973,M,MI,Michael,3114
1950,F,MO,Linda,2311
1950,F,MN,Mary,1812
1950,F,MT,Linda,343
1982,F,FL,Jennifer,2370
1950,F,MS,Mary,1639
1950,F,MI,Linda,4008
1998,M,WA,Jacob,761
1973,M,ND,Michael,217
1973,M,NC,Michael,1747
1939,F,AZ,Mary,347
1973,M,NE,Michael,494
1950,F,MA,Linda,2109
2005,F,LA,Madison,418
2003,M,AZ,Jacob,675
1980,M,DC,Michael,366
1975,F,WV,Jennifer,451
1950,F,ME,Linda,489
1998,M,VT,Jacob,88
1980,M,DE,Michael,230
1950,F,MD,Linda,1180
1975,F,WY,Jennifer,119
1939,F,AR,Mary,1111
1950,F,NY,Linda,6041
2003,M,CT,Matthew,443
2005,F,KY,Madison,452
1941,M,WY,Robert,113
1973,M,NV,Michael,189
1975,F,WA,Jennifer,1038
1973,M,NH,Jason,228
1941,M,WV,James,1374
2005,F,KS,Emma,267
1973,M,NJ,Michael,2404
1950,F,NV,Linda,83
2003,M,CO,Jacob,478
1975,F,WI,Jennifer,1576
1973,M,NM,Michael,386
2003,M,CA,Daniel,4032
1950,F,NJ,Linda,2159
1950,F,NH,Linda,275
1950,F,NM,Mary,512
2012,F,AL,Emma,320
1998,M,WY,Austin,55
1975,F,VT,Jennifer,133
2012,F,AK,Emma,57
1973,M,NY,Michael,5741
1950,F,NE,Linda,768
1998,M,WV,Jacob,299
1950,F,ND,Linda,336
1950,F,NC,Linda,2344
1980,M,FL,Michael,2485
2005,F,FL,Emily,1298
2003,M,HI,Joshua,104
1950,F,SD,Linda,393
1982,F,LA,Jennifer,982
1982,F,KS,Jennifer,612
1973,M,TX,Michael,3831
1998,M,RI,Matthew,200
1982,F,KY,Amanda,1000
1973,M,TN,James,1433
1950,F,TX,Linda,4197
1950,F,TN,Linda,2043
1980,M,GA,James,1446
2003,M,IL,Michael,1343
2003,M,IN,Jacob,775
2003,M,IA,Jacob,333
2003,M,ID,Ethan,159
2003,M,FL,Michael,1686
1998,M,SC,William,528
1998,M,SD,Austin,120
2005,F,HI,Emma,53
1973,M,RI,Michael,357
1980,M,HI,Michael,227
1998,M,TN,Jacob,964
1980,M,IN,Michael,1642
1950,F,SC,Mary,1455
1982,F,IL,Jennifer,2761
1975,F,SC,Jennifer,597
1982,F,IN,Jennifer,1424
1975,F,SD,Jennifer,220
1982,F,IA,Jennifer,775
1973,M,SD,Jason,251
1980,M,IA,Joshua,828
1982,F,ID,Jennifer,269
1975,F,RI,Jennifer,270
2005,F,GA,Emily,854
1980,M,ID,Michael,293
2003,M,GA,William,1170
1950,F,RI,Linda,395
1973,M,SC,James,933
1980,M,IL,Michael,3754
1998,M,ME,Jacob,211
1941,M,NV,Robert,55
1998,M,MD,Michael,712
1966,M,TX,David,3362
1998,M,MA,Michael,1175
2003,M,MA,Matthew,780
1973,M,GA,Michael,1740
1941,M,NM,Robert,227
1950,F,WY,Linda,155
1941,M,NH,Robert,294
1941,M,NJ,Robert,2432
1941,M,OH,James,3671
1950,F,WV,Linda,1377
2005,F,AZ,Emily,508
1982,F,PA,Jennifer,2800
1950,F,WI,Mary,2061
1941,M,NY,Robert,6565
2005,F,AR,Emily,264
1941,M,MT,Robert,261
1998,M,NH,Jacob,214
1966,M,UT,David,469
1937,M,FL,James,919
1973,M,HI,Michael,216
1941,M,MS,James,1877
2005,F,AL,Madison,403
1998,M,ND,Jacob,116
1941,M,MO,James,1856
1998,M,NE,Jacob,316
2005,F,AK,Madison,53
1998,M,NC,William,1055
2003,M,NC,Jacob,1009
2003,M,MS,William,334
2003,M,MT,Jacob,81
1941,M,MN,James,1334
1982,F,OR,Jennifer,568
1966,M,VA,James,1668
1941,M,MI,Robert,3118
1941,M,NE,Robert,551
1941,M,ND,Robert,266
1982,F,OH,Jennifer,2927
2003,M,MN,Jacob,589
2003,M,MO,Jacob,716
1998,M,MS,James,383
1982,F,OK,Jennifer,981
1998,M,MT,Jacob,103
1973,M,IA,Jason,972
1941,M,NC,James,3271
1998,M,MO,Jacob,1031
2003,M,MD,Joshua,536
2003,M,ME,Jacob,137
1998,M,MN,Jacob,801
1937,M,GA,James,2290
1998,M,MI,Jacob,1761
2003,M,MI,Jacob,1197
2010,M,AR,William,195
1982,F,NV,Jennifer,218
1950,F,VA,Linda,1911
1912,M,AL,James,784
1912,M,AK,John,16
1982,F,NY,Jennifer,3765
1998,M,OH,Jacob,2101
1966,M,VT,Michael,181
2010,M,AL,William,496
2010,M,AK,William,57
2005,F,DE,Madison,68
1966,M,WA,Michael,1213
2005,F,DC,Sophia,51
1998,M,NY,Michael,3402
1982,F,NH,Jennifer,251
1998,M,NV,Michael,251
1912,M,AZ,John,73
1982,F,NJ,Jennifer,1616
1950,F,UT,Susan,323
1982,F,NM,Jennifer,366
1966,M,WI,Michael,1905
1912,M,AR,James,399
1982,F,NC,Jennifer,1448
1998,M,NM,Michael,237
2005,F,CT,Olivia,270
1982,F,ND,Jessica,251
1998,M,NJ,Michael,1725
1982,F,NE,Jennifer,480
2003,M,KY,Jacob,622
1966,M,WV,James,704
1950,F,WA,Linda,1331
1973,M,FL,Michael,2258
1937,M,HI,Robert,166
1941,M,OR,Robert,458
2005,F,CO,Emily,304
2003,M,LA,Jacob,422
1966,M,WY,Michael,122
1982,F,MN,Jennifer,1122
2003,M,KS,Jacob,276
1982,F,MO,Jennifer,1228
1998,M,PA,Michael,1804
1982,F,MS,Jennifer,546
1982,F,MT,Jessica,183
1941,M,OK,James,1152
1982,F,ME,Jessica,331
2005,F,CA,Emily,3282
1937,M,IA,Robert,1164
1982,F,MI,Jennifer,2267
1950,F,VT,Linda,237
2010,M,AZ,Jacob,541
1998,M,OR,Jacob,495
1941,M,PA,John,5651
1982,F,MA,Jennifer,1432
1937,M,ID,Robert,212
1998,M,OK,Jacob,486
1982,F,MD,Jennifer,972
2010,M,CT,Michael,252
1912,M,CO,John,198
1998,M,ID,Jacob,188
1998,M,IA,Jacob,507
2010,M,CO,Jacob,338
1973,M,KS,Jason,672
1982,F,TX,Jennifer,4546
1937,M,AK,Robert,26
1937,M,AL,James,2254
1912,M,CA,John,501
1982,F,TN,Jennifer,1141
2010,M,CA,Jacob,3347
1937,M,AR,James,1302
1973,M,LA,Michael,1037
1941,M,SD,James,264
1998,M,HI,Joshua,135
1941,M,SC,James,1873
1937,M,AZ,Robert,198
1912,M,CT,John,430
1973,M,KY,Michael,1179
2010,M,DE,Michael,68
1941,M,RI,Robert,427
2010,M,DC,William,71
1973,M,MA,Michael,2181
1973,M,ME,Jason,310
1998,M,IN,Jacob,1121
1973,M,MD,Michael,1158
1966,M,RI,Michael,522
1982,F,SC,Jennifer,766
1937,M,CA,Robert,2883
1998,M,IL,Michael,1933
1982,F,SD,Jennifer,213
1973,M,IL,Michael,3851
1973,M,IN,Michael,1902
1941,M,TX,James,3229
2003,M,NV,Anthony,237
1973,M,ID,Jason,268
2003,M,NY,Michael,2455
1941,M,TN,James,2613
1937,M,CO,Robert,594
2003,M,NM,Joshua,195
1966,M,SC,James,1301
1937,M,CT,Robert,932
1966,M,SD,Michael,255
2003,M,ND,Ethan,83
2003,M,NE,Jacob,232
1937,M,DC,Robert,393
2003,M,NH,Jacob,131
2003,M,NJ,Michael,1340
1982,F,RI,Jessica,233
2003,M,PA,Michael,1286
1980,M,AK,Michael,145
1937,M,DE,William,144
1980,M,AL,Christopher,951
1998,M,LA,Jacob,494
2010,M,FL,Jayden,1291
1912,M,DE,John,79
1998,M,KY,Jacob,847
1980,M,AR,Michael,597
1912,M,DC,William,105
1998,M,KS,Jacob,432
2003,M,OR,Jacob,331
2003,M,OH,Jacob,1479
2003,M,OK,Jacob,395
1966,M,TN,James,1753
1941,M,FL,James,1196
1937,M,MS,James,1694
1937,M,MT,Robert,282
1937,M,MN,Robert,1192
1937,M,MO,James,1588
1914,F,NE,Helen,324
1914,F,NC,Mary,1581
1980,M,SC,James,770
1914,F,ND,Margaret,145
1943,F,MA,Mary,1703
1980,M,SD,Michael,213
1937,M,NC,James,2941
1937,M,ND,Robert,311
1937,M,NE,Robert,613
1943,F,LA,Mary,1603
1980,M,RI,Michael,345
1914,F,MI,Mary,885
2003,M,TX,Jose,2915
2010,M,GA,William,795
1914,F,MT,Mary,187
1934,M,TN,James,2269
1937,M,NM,Joe,224
1998,M,DE,Michael,122
1914,F,MS,Mary,970
2003,M,TN,William,789
1998,M,DC,Michael,129
1937,M,NH,Robert,336
1914,F,MN,Helen,519
1914,F,MO,Mary,1126
1937,M,NJ,Robert,2168
1921,F,AR,Mary,1190
1943,F,MT,Mary,204
1943,F,MS,Mary,1715
1937,M,NV,Robert,40
1914,F,NY,Mary,4244
1944,M,AL,James,2646
1944,M,AK,Robert,44
1921,F,AK,Mary,36
1982,F,WY,Jennifer,166
1921,F,AL,Mary,2318
2003,M,VA,Jacob,796
1937,M,NY,Robert,6530
2010,M,HI,Noah,88
1943,F,ME,Linda,298
1914,F,NM,Mary,140
1943,F,MD,Mary,1191
2003,M,UT,Ethan,406
1943,F,MI,Mary,2734
1914,F,NJ,Mary,1449
1934,M,SD,Robert,312
1944,M,AZ,Robert,328
1914,F,NH,Mary,138
1934,M,SC,James,1642
1982,F,WV,Jessica,533
1914,F,NV,Ruth,15
1982,F,WI,Jennifer,1297
1937,M,OH,Robert,3518
1943,F,MO,Mary,1850
1944,M,AR,James,1471
1943,F,MN,Mary,1400
1937,M,OK,James,1092
1998,M,GA,William,1146
1943,F,NV,Sharon,51
2003,M,SC,William,471
1982,F,WA,Jennifer,977
2003,M,SD,Jacob,80
1943,F,NY,Barbara,4508
1936,F,WY,Mary,107
1937,M,OR,Robert,416
1941,M,HI,Robert,189
1936,F,WV,Mary,1085
2010,M,IN,Elijah,449
2010,M,IL,Alexander,914
1914,F,PA,Mary,5981
1943,F,NE,Mary,506
1943,F,ND,Sharon,230
1941,M,IA,Robert,1096
1943,F,NC,Mary,2447
1998,M,FL,Michael,2052
1943,F,NJ,Barbara,1707
1937,M,PA,Robert,5694
1980,M,TN,Michael,1306
1914,F,OK,Mary,572
2010,M,ID,Samuel,114
1943,F,NH,Patricia,150
1914,F,OH,Mary,2731
1982,F,VT,Jessica,154
2010,M,IA,Mason,183
1943,F,NM,Mary,528
2003,M,RI,Michael,150
1914,F,OR,Helen,160
1934,M,RI,Robert,432
1980,M,TX,Michael,4248
1982,F,VA,Jennifer,1338
1980,M,VA,Michael,1430
1941,M,GA,James,2463
1943,F,PA,Mary,4471
1943,F,OK,Mary,1047
1943,F,OH,Mary,3166
1982,F,UT,Jennifer,555
1980,M,UT,Michael,657
1943,F,OR,Linda,441
1950,F,CO,Linda,815
1937,M,IN,Robert,1658
1934,M,WY,Robert,109
2010,M,KY,William,375
1980,M,WA,Michael,1123
1934,M,WV,James,1269
1937,M,IL,Robert,3951
1944,M,DC,John,787
2010,M,KS,Jacob,206
1936,F,UT,Mary,185
1980,M,WI,Michael,1436
1944,M,DE,William,196
1921,F,DE,Mary,141
1914,F,ID,Mary,93
1950,F,CA,Linda,5389
1921,F,DC,Mary,362
1980,M,VT,Michael,133
1914,F,IN,Mary,1349
1914,F,IL,Mary,2332
1936,F,VA,Shirley,1402
1943,F,HI,Patricia,144
1998,M,AZ,Jacob,790
1943,F,IN,Mary,1586
1941,M,IL,Robert,3986
1934,M,VT,Robert,214
1941,M,IN,James,1787
1936,F,VT,Shirley,144
1934,M,WA,Robert,576
1998,M,AR,Jacob,372
1950,F,DE,Linda,169
1941,M,ID,Robert,237
1998,M,AK,Michael,78
1943,F,IA,Mary,1242
1998,M,AL,William,701
1934,M,WI,Robert,1513
1950,F,DC,Linda,531
1943,F,ID,Linda,236
1936,F,WI,Mary,1189
1950,F,CT,Linda,887
1980,M,WV,Jason,615
2010,M,LA,Jayden,312
1980,M,WY,Michael,174
1943,F,IL,Mary,3352
1936,F,WA,Mary,351
1950,F,AL,Mary,1839
1950,F,AK,Mary,71
1937,M,KS,Robert,763
1914,F,KY,Mary,1322
1934,M,UT,Robert,217
2003,M,WI,Jacob,616
1934,M,VA,James,1641
1937,M,KY,James,2050
1914,F,LA,Mary,747
2010,M,MT,Wyatt,60
2010,M,MS,William,217
2003,M,WA,Jacob,538
2010,M,MO,Jacob,419
1937,M,LA,James,942
1941,M,MD,John,967
2010,M,MN,Mason,406
2003,M,VT,Ethan,60
1941,M,ME,Robert,440
2010,M,MI,Jacob,675
1941,M,MA,Robert,2682
1921,F,AZ,Mary,266
1914,F,KS,Mary,527
2010,M,ME,Owen,85
2010,M,MD,Jacob,387
2010,M,MA,Ryan,449
1943,F,KS,Mary,746
1921,F,CT,Mary,1010
1941,M,KS,Larry,755
1934,M,TX,James,2667
1944,M,CO,Robert,643
2010,M,NY,Michael,1514
1936,F,TX,Mary,3110
1914,F,MD,Mary,718
1914,F,ME,Mary,182
2010,M,NV,Jacob,198
1944,M,CA,Robert,4631
1921,F,CO,Mary,627
1943,F,KY,Mary,1678
1998,M,CT,Michael,636
1914,F,MA,Mary,2497
1936,F,TN,Mary,1792
1998,M,CO,Jacob,531
2003,M,WV,Jacob,293
1937,M,MD,Robert,835
2010,M,NM,Elijah,143
1950,F,AZ,Mary,414
1937,M,ME,Robert,502
1921,F,CA,Mary,1697
2003,M,WY,Jacob,47
2010,M,NJ,Michael,707
1941,M,LA,James,1239
1937,M,MA,Robert,2789
2010,M,NH,Logan,98
1941,M,KY,James,2166
2010,M,NE,Jacob,130
1950,F,AR,Linda,1187
2010,M,ND,Mason,64
1998,M,CA,Daniel,4316
2010,M,NC,William,821
1944,M,CT,Robert,1164
1937,M,MI,Robert,3143
2010,M,PA,Michael,825
1973,M,WY,Michael,119
2000,M,SC,William,552
2000,M,SD,Jacob,121
2010,M,OR,Jacob,240
1937,M,VA,James,1734
1944,M,HI,Robert,200
1934,M,KS,Robert,819
1973,M,WV,James,623
1944,M,IA,Robert,1104
1950,F,GA,Mary,2062
1934,M,LA,James,912
1944,M,ID,John,228
1934,M,KY,James,2049
2010,M,OK,Jacob,231
1943,F,TN,Mary,1927
2010,M,OH,Jacob,752
1937,M,VT,Robert,209
1943,F,TX,Mary,4065
2000,M,RI,Matthew,150
1927,M,WY,Robert,133
1980,M,KS,Michael,687
1944,M,IN,James,2132
1943,F,VA,Mary,1627
1980,M,KY,Jason,1167
1950,F,HI,Linda,179
1944,M,IL,Robert,4146
1937,M,WA,Robert,660
1937,M,WI,Robert,1658
1943,F,UT,Linda,346
1937,M,WV,James,1284
1914,F,FL,Mary,427
1934,M,IL,Robert,3570
1944,M,FL,James,1658
1934,M,IN,Robert,1627
1937,M,WY,Robert,119
1943,F,WA,Linda,776
2000,M,TX,Jose,3097
1980,M,MA,Michael,2017
1943,F,WI,Mary,1723
1973,M,UT,Jason,489
1980,M,LA,Michael,1209
1944,M,GA,James,2722
1914,F,GA,Mary,1471
1943,F,VT,Mary,121
1973,M,VA,Michael,1512
2000,M,TN,Jacob,948
1980,M,MS,James,721
2010,M,SD,Jacob,68
2010,M,SC,William,397
1980,M,MT,Joshua,220
1934,M,HI,Richard,145
1914,F,IA,Mary,624
1973,M,VT,Jason,139
1950,F,FL,Linda,1479
1973,M,WI,Jason,1416
1980,M,ME,Christopher,276
1980,M,MD,Michael,1161
1980,M,MI,Michael,3023
1934,M,ID,Robert,191
1973,M,WA,Jason,1024
1943,F,WV,Mary,1022
2010,M,RI,Logan,84
1980,M,MO,Michael,1480
1980,M,MN,Michael,1351
1914,F,HI,Mary,79
1943,F,WY,Mary,103
1934,M,IA,Robert,1082
1934,M,OR,Robert,351
1980,M,NV,Michael,267
1914,F,AL,Mary,1429
1950,F,KY,Linda,1894
1927,M,TN,James,2410
2000,M,WI,Jacob,733
1914,F,AK,Mary,22
1980,M,NY,Michael,5795
1950,F,KS,Linda,1062
1914,F,AR,Mary,645
2000,M,WA,Jacob,654
1944,M,ME,Robert,456
1980,M,ND,Joshua,241
1944,M,MD,James,1271
1980,M,NC,Christopher,1380
1937,M,RI,Robert,495
2000,M,VT,Jacob,79
1980,M,NE,Matthew,434
1944,M,MI,Robert,3300
1980,M,NH,Michael,269
1980,M,NJ,Michael,2499
1934,M,PA,John,5006
1980,M,NM,Michael,402
1944,M,MA,Robert,2951
1944,M,MT,Robert,275
2000,M,VA,Jacob,870
1944,M,MS,James,1918
1927,M,UT,Robert,252
1934,M,NM,Joe,194
1934,M,NY,Robert,5589
1937,M,SC,James,1659
1980,M,PA,Michael,4033
2010,M,TX,Jacob,2271
1944,M,MO,James,1979
1944,M,MN,James,1405
1934,M,NV,Robert,49
1944,M,NE,Robert,600
1941,M,AZ,Robert,264
1944,M,ND,James,315
1944,M,NC,James,3477
1944,M,NJ,Robert,2696
1937,M,SD,Robert,279
1980,M,OH,Michael,3709
2000,M,UT,Jacob,439
1914,F,AZ,Mary,133
1944,M,NH,Richard,316
1980,M,OK,Michael,873
2010,M,TN,William,569
1941,M,AR,James,1460
1934,M,OK,James,1068
1941,M,AL,James,2404
1927,M,TX,James,2674
1941,M,AK,Robert,40
1934,M,OH,Robert,3219
1950,F,LA,Mary,1582
1980,M,OR,Michael,702
1951,M,AL,James,2526
1934,M,MO,Robert,1535
1951,M,AK,John,100
1927,M,VT,Robert,203
1914,F,CO,Mary,338
1934,M,MN,Robert,1125
2010,M,VA,William,621
1941,M,DC,James,584
1943,F,SC,Mary,1699
1950,F,IL,Linda,4384
1941,M,DE,John,164
1951,M,AR,James,1362
1934,M,MT,Robert,230
1934,M,MS,James,1599
1914,F,CT,Mary,851
1950,F,IN,Linda,2264
1943,F,SD,Mary,271
1950,F,ID,Linda,348
1943,F,RI,Carol,250
1934,M,NC,James,2925
2010,M,UT,William,264
1914,F,CA,Mary,773
1927,M,VA,James,1837
1934,M,NH,Robert,336
1934,M,NJ,Robert,1861
1950,F,IA,Linda,1476
1934,M,NE,Robert,670
1934,M,ND,Robert,279
1937,M,TN,James,2264
1944,M,KS,Robert,752
1927,M,WV,James,1201
1937,M,TX,James,2644
2010,M,WA,Jacob,414
1941,M,CA,Robert,3374
1927,M,WI,Robert,1909
1914,F,DC,Mary,176
1951,M,AZ,Robert,470
1944,M,LA,James,1379
1934,M,MA,Robert,2478
2010,M,VT,Logan,43
2000,M,WV,Jacob,313
1927,M,WA,Robert,690
2000,M,WY,Jacob,49
1941,M,CT,Robert,1066
1944,M,KY,James,2255
1937,M,UT,Robert,278
1934,M,MI,Robert,2607
1934,M,MD,William,760
1914,F,DE,Mary,101
1941,M,CO,Robert,503
1934,M,ME,Robert,448
1978,F,OR,Jennifer,694
1970,M,UT,David,541
1934,M,CA,Robert,2196
1968,F,AZ,Michelle,343
1934,M,CO,Robert,559
1978,F,OK,Jennifer,794
1912,M,WY,John,33
1978,F,OH,Jennifer,3040
1912,M,WV,James,328
1985,F,AZ,Jessica,701
1927,M,PA,John,6682
1978,F,PA,Jennifer,3072
1934,M,CT,Robert,839
1970,M,VA,Michael,1842
1927,M,OR,Robert,476
1912,M,WA,John,229
1970,M,TX,Michael,4318
1985,F,CT,Jessica,654
2000,M,IL,Jacob,1593
2000,M,IN,Jacob,1060
1985,F,CO,Jessica,708
1970,M,TN,James,1822
1912,M,VT,William,55
1968,F,AR,Lisa,411
2000,M,ID,Jacob,163
1968,F,AK,Michelle,82
1968,F,AL,Lisa,695
1912,M,WI,John,367
2000,M,IA,Jacob,483
1985,F,CA,Jessica,5535
1978,F,MS,Jennifer,571
1970,M,WV,Michael,716
1978,F,MN,Jennifer,1248
1978,F,MO,Jennifer,1395
1970,M,WY,Michael,135
1934,M,AL,James,2293
1934,M,AK,John,25
1978,F,MI,Jennifer,2667
1927,M,RI,John,391
1978,F,MD,Jennifer,908
1978,F,ME,Jennifer,302
1978,F,NC,Jennifer,1323
1978,F,ND,Jennifer,228
1934,M,AR,James,1359
1985,F,DE,Jennifer,128
1985,F,DC,Ashley,147
2000,M,LA,Joshua,472
1934,M,AZ,Robert,159
1978,F,MT,Jennifer,215
2000,M,KY,Jacob,807
1970,M,VT,Michael,179
1978,F,NM,Jennifer,276
1978,F,NJ,Jennifer,1675
2000,M,KS,Jacob,405
1978,F,NH,Jennifer,244
1978,F,NE,Jennifer,479
1927,M,SC,James,1692
1927,M,SD,Robert,343
1970,M,WI,Michael,1827
1978,F,NY,Jennifer,3742
1978,F,NV,Jennifer,196
1970,M,WA,Michael,1266
1972,F,WY,Jennifer,99
2000,M,NY,Michael,2889
1995,M,WV,Tyler,292
1995,M,WY,Joshua,62
2000,M,NV,Jacob,234
1927,M,LA,James,1031
1978,F,LA,Jennifer,854
2000,M,NJ,Michael,1437
1972,F,WI,Jennifer,1690
1927,M,KY,James,2081
2000,M,NM,Jacob,216
2006,M,AZ,Angel,642
1927,M,KS,Robert,1036
1978,F,KY,Jennifer,1019
2000,M,ND,Jacob,114
2000,M,NC,William,1043
2000,M,NE,Jacob,270
2000,M,NH,Jacob,197
1978,F,KS,Jennifer,672
1972,F,WV,Melissa,457
1927,M,MN,Robert,1406
2006,M,AL,William,609
1927,M,MI,Robert,3155
